,u_pop_density,u_flu_shot,u_covid_shots,u_bmi_diff,u_covid-free,u_appetite_loss,u_fever,u_fatigue
10000,4.111881,0.0,3.0,-0.0402206,0.65872633,0.079585075,0.79736865,0.9140407
10001,1.0002308,1.0,0.0,0.06853494,0.2906953,0.68180764,0.6480261,0.43629944
10002,5.658589,0.0,3.0,0.15496978,0.6514721,0.34584343,0.70179904,0.9140818
10003,6.3259954,1.0,3.0,0.17466973,0.2517593,0.83784485,0.5578623,0.17928207
10004,3.603801,0.0,0.0,-0.071822606,0.109749794,0.5313612,0.15724742,0.49848485
10005,2.7558143,0.0,3.0,-0.0707364,0.91571474,0.8603939,0.50514066,0.9049392
10006,1.6220394,0.0,3.0,-0.10266966,0.6792102,0.75086343,0.2388761,0.6639857
10007,1.8220128,0.0,2.0,-0.07959088,0.33628106,0.26724315,0.8912767,0.7048665
10008,1.944633,0.0,3.0,0.024014385,0.23890483,0.81882834,0.6500231,0.8604537
10009,2.3060267,1.0,0.0,-0.19076304,0.41731513,0.9211463,0.32333958,0.72557056
10010,2.903647,0.0,3.0,-0.17828876,0.7035657,0.030938864,0.0076265335,0.52333677
10011,2.564491,0.0,3.0,0.00050820154,0.42684376,0.22514331,0.43848932,0.42137694
10012,2.8417764,1.0,3.0,0.074569695,0.7843038,0.98176455,0.6693121,0.76874447
10013,2.1615796,1.0,3.0,0.007713839,0.2414124,0.89086473,0.5019492,0.08796203
10014,5.1959653,1.0,3.0,-0.0407191,0.22321343,0.94319344,0.74714816,0.5192684
10015,2.4441228,1.0,3.0,-0.11250615,0.27051806,0.92805254,0.9412929,0.9911237
10016,4.020617,0.0,3.0,0.050563682,0.47638488,0.74636865,0.77767754,0.08332837
10017,1.1515764,0.0,3.0,0.16134547,0.36487687,0.18338525,0.67109275,0.1344738
10018,2.2644472,0.0,2.0,0.0070743933,0.8343971,0.4137168,0.7443316,0.28642786
10019,1.4610078,0.0,3.0,0.14860025,0.24488711,0.104956985,0.25015974,0.7208388
10020,1.0710168,0.0,3.0,0.041652232,0.6520281,0.7574322,0.94945514,0.72511244
10021,2.7438784,0.0,2.0,0.087964535,0.21855462,0.41659415,0.37279034,0.06311703
10022,4.699152,0.0,2.0,-0.12673278,0.9776554,0.69741344,0.90552425,0.28098333
