ix,goal_cost,intv_cost
1611,1.0,3.6
1665,1.0,1.4
1223,1.0,2.0
1985,1.0,4.5
1811,1.0,2.0
1814,1.0,4.0
1794,1.0,1.0
1690,1.0,1.0
1638,1.0,1.0
1723,1.0,8.0
1210,1.0,1.9000000000000001
1778,1.0,3.4000000000000004
1282,1.0,1.7000000000000002
1146,1.0,2.8000000000000003
1588,1.0,4.5
1270,1.0,0.7999999999999999
1291,1.0,3.4
1105,1.0,1.9000000000000001
1610,1.0,2.6
1557,1.0,1.6
1045,1.0,0.30000000000000004
1504,1.0,2.2
1131,1.0,2.9000000000000004
1994,1.0,2.6
1101,1.0,1.1
1030,1.0,3.8
1789,1.0,0.5
1258,1.0,2.9000000000000004
1212,1.0,1.1
1071,1.0,2.0
1388,1.0,3.5
1993,1.0,0.2
1118,1.0,1.2
1961,1.0,2.3000000000000003
1475,1.0,0.7
1320,1.0,4.5
1029,1.0,0.4
1072,1.0,1.1
1257,1.0,1.1
1646,1.0,2.5
1308,1.0,0.9
1277,1.0,1.4
1201,1.0,2.0
1840,1.0,3.8000000000000003
1788,1.0,0.2
1084,1.0,3.1
1895,1.0,1.8
1469,1.0,3.6
1541,1.0,0.8
1014,1.0,2.1
1324,1.0,1.0
1227,1.0,1.4
1287,1.0,1.1
1805,1.0,1.0
1651,1.0,0.6
1533,1.0,2.2
1290,1.0,0.5
1383,1.0,3.4
1697,1.0,4.1
1978,1.0,1.0
1585,1.0,2.2
1319,1.0,2.9000000000000004
1567,1.0,1.5
1191,1.0,1.1
1046,1.0,0.8
1922,1.0,1.1
1182,1.0,0.7
1884,1.0,3.4
1529,1.0,2.6000000000000005
1179,1.0,2.5000000000000004
1519,1.0,2.9000000000000004
1699,1.0,0.8
1906,1.0,2.9000000000000004
1067,1.0,2.3000000000000003
1195,1.0,1.1
1992,1.0,2.9000000000000004
1952,1.0,1.4
1177,1.0,2.1
1162,1.0,2.1
1036,1.0,4.699999999999999
1242,1.0,0.2
1348,1.0,1.0
1771,1.0,1.5
1412,1.0,0.4
1769,1.0,3.2
1569,1.0,4.0
1886,1.0,2.7
1267,1.0,1.9000000000000001
1971,1.0,3.7
1675,1.0,2.5999999999999996
1539,1.0,3.9
1532,1.0,3.5
1025,1.0,0.8
1253,1.0,1.6
1618,1.0,0.4
1076,1.0,4.6
1070,1.0,2.1
1426,1.0,0.7000000000000001
1081,1.0,2.0
1964,1.0,0.8
