,y
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,1.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,1.0
1010,0.0
1011,0.0
1012,0.0
1013,1.0
1014,0.0
1015,0.0
1016,0.0
1017,1.0
1018,1.0
1019,1.0
1020,0.0
1021,1.0
1022,1.0
1023,1.0
1024,1.0
1025,0.0
1026,1.0
1027,1.0
1028,0.0
1029,1.0
1030,0.0
1031,0.0
1032,1.0
1033,0.0
1034,0.0
1035,1.0
1036,0.0
1037,1.0
1038,0.0
1039,1.0
1040,1.0
1041,1.0
1042,0.0
1043,1.0
1044,0.0
1045,1.0
1046,1.0
1047,0.0
1048,0.0
1049,0.0
1050,1.0
1051,0.0
1052,1.0
1053,0.0
1054,1.0
1055,1.0
1056,1.0
1057,0.0
1058,1.0
1059,0.0
1060,1.0
1061,1.0
1062,0.0
1063,1.0
1064,1.0
1065,0.0
1066,1.0
1067,1.0
1068,1.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,1.0
1074,0.0
1075,1.0
1076,1.0
1077,1.0
1078,0.0
1079,0.0
1080,1.0
1081,1.0
1082,1.0
1083,1.0
1084,0.0
1085,0.0
1086,1.0
1087,1.0
1088,1.0
1089,0.0
1090,1.0
1091,0.0
1092,1.0
1093,0.0
1094,0.0
1095,1.0
1096,0.0
1097,1.0
1098,0.0
1099,0.0
1100,0.0
1101,1.0
1102,1.0
1103,0.0
1104,1.0
1105,1.0
1106,0.0
1107,1.0
1108,0.0
1109,0.0
1110,1.0
1111,0.0
1112,1.0
1113,1.0
1114,0.0
1115,0.0
1116,1.0
1117,1.0
1118,1.0
1119,0.0
1120,1.0
1121,1.0
1122,1.0
1123,1.0
1124,1.0
1125,1.0
1126,0.0
1127,0.0
1128,0.0
1129,1.0
1130,1.0
1131,0.0
1132,0.0
1133,0.0
1134,1.0
1135,1.0
1136,1.0
1137,1.0
1138,1.0
1139,0.0
1140,1.0
1141,0.0
1142,1.0
1143,1.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,1.0
1150,0.0
1151,0.0
1152,1.0
1153,1.0
1154,0.0
1155,1.0
1156,0.0
1157,0.0
1158,0.0
1159,1.0
1160,1.0
1161,0.0
1162,1.0
1163,1.0
1164,1.0
1165,0.0
1166,0.0
1167,1.0
1168,1.0
1169,1.0
1170,0.0
1171,0.0
1172,1.0
1173,1.0
1174,0.0
1175,1.0
1176,1.0
1177,1.0
1178,1.0
1179,0.0
1180,1.0
1181,1.0
1182,0.0
1183,1.0
1184,1.0
1185,1.0
1186,1.0
1187,1.0
1188,1.0
1189,0.0
1190,0.0
1191,1.0
1192,1.0
1193,0.0
1194,0.0
1195,1.0
1196,1.0
1197,1.0
1198,1.0
1199,0.0
1200,1.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,1.0
1206,0.0
1207,0.0
1208,1.0
1209,1.0
1210,1.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,1.0
1216,0.0
1217,1.0
1218,0.0
1219,0.0
1220,0.0
1221,1.0
1222,0.0
1223,0.0
1224,1.0
1225,1.0
1226,0.0
1227,1.0
1228,1.0
1229,0.0
1230,0.0
1231,0.0
1232,1.0
1233,0.0
1234,0.0
1235,0.0
