ix,goal_cost,intv_cost
1657,1.0,2.1999999999999997
1350,1.0,1.4000000000000001
1061,1.0,3.5
1154,1.0,1.2
1253,1.0,0.7999999999999999
1509,1.0,0.7000000000000001
1685,1.0,2.3
1373,1.0,1.9000000000000001
1954,1.0,0.7000000000000001
1177,1.0,1.5
1097,1.0,1.4
1486,1.0,2.6
1217,1.0,3.5
1286,1.0,3.5
1863,1.0,2.9
1498,1.0,2.4000000000000004
1117,1.0,0.7999999999999999
1987,1.0,1.1
1165,1.0,0.6
1865,1.0,3.1999999999999997
1674,1.0,1.4000000000000001
1180,1.0,1.8
1290,1.0,2.5
1917,1.0,3.3
1861,1.0,0.6000000000000001
1676,1.0,2.7
1737,1.0,3.0
1873,1.0,2.1
1099,1.0,0.7
1077,1.0,0.7
1510,1.0,1.1
1068,1.0,3.6
1072,1.0,3.3
1480,1.0,1.9000000000000001
1172,1.0,1.3
1329,1.0,2.6
1234,1.0,2.8000000000000003
1704,1.0,0.9
1872,1.0,0.8
1335,1.0,5.3999999999999995
1901,1.0,1.5
1691,1.0,2.8
1700,1.0,3.0
1807,1.0,1.4
1433,1.0,2.2
1533,1.0,3.3000000000000003
1351,1.0,2.4
1541,1.0,0.5
1122,1.0,6.1
1909,1.0,5.5
1625,1.0,0.1
1268,1.0,0.1
1542,1.0,1.7000000000000002
1985,1.0,1.3
1588,1.0,2.0
1306,1.0,0.6
1082,1.0,0.6000000000000001
1841,1.0,1.7
1221,1.0,4.5
1980,1.0,1.8
1853,1.0,1.2000000000000002
1586,1.0,1.0
1028,1.0,1.4
1070,1.0,3.9000000000000004
1563,1.0,3.1
1767,1.0,1.1
1523,1.0,0.6
1218,1.0,3.5
1947,1.0,3.1
1390,1.0,0.8999999999999999
1376,1.0,0.2
1828,1.0,2.1
1512,1.0,1.8
1630,1.0,7.3
1733,1.0,2.3
1292,1.0,1.1
1730,1.0,2.2
1966,1.0,3.0
1923,1.0,2.3
1537,1.0,0.7000000000000001
1727,1.0,1.2000000000000002
1703,1.0,1.0
1246,1.0,2.5
1885,1.0,0.30000000000000004
1942,1.0,1.5
1552,1.0,3.6
1132,1.0,1.7999999999999998
1757,1.0,1.7
1225,1.0,2.3000000000000003
1516,1.0,0.4
1898,1.0,0.8
1577,1.0,1.2
1065,1.0,3.5
1426,1.0,2.3000000000000003
1829,1.0,1.4000000000000001
1219,1.0,3.8
1914,1.0,1.1
1422,1.0,2.2
1880,1.0,2.3
1855,1.0,2.4
