,pop_density,flu_shot,covid_shots,bmi_diff
14174,-0.3,0.0,2.0,-0.1
12485,0.0,0.0,2.0,-0.0
12714,-0.2,0.0,0.0,0.0
15627,-0.4,0.0,1.0,0.1
11990,-0.1,0.0,0.0,0.0
12281,0.1,0.0,0.0,-0.0
16364,0.0,0.0,2.0,-0.0
18769,0.0,0.0,1.0,0.0
19101,0.0,0.0,2.0,0.0
17126,0.0,0.0,1.0,0.0
15898,-0.0,0.0,1.0,0.0
18389,-0.0,1.0,1.0,-0.0
14667,-0.5,0.0,2.0,-0.1
13351,0.0,0.0,2.0,-0.0
13117,-0.6,0.0,1.0,-0.0
18725,-0.0,0.0,0.0,0.0
16762,-0.0,0.0,1.0,-0.0
15886,-0.0,1.0,1.0,-0.0
16696,-0.5,0.0,1.0,-0.0
13196,0.0,0.0,1.0,-0.0
13246,0.0,0.0,2.0,-0.0
19535,-0.5,0.0,1.0,-0.1
18233,-0.0,0.0,1.0,-0.0
15724,0.0,0.0,2.0,-0.0
11346,0.1,0.0,0.0,-0.0
17990,-0.0,0.0,2.0,-0.0
16392,-0.4,0.0,1.0,0.0
16961,0.0,0.0,2.0,-0.0
14051,0.1,0.0,0.0,-0.0
10009,-0.3,0.0,1.0,-0.1
17632,0.0,0.0,2.0,-0.0
13490,0.0,0.0,2.0,0.0
17687,-1.1,0.0,2.0,0.0
13735,0.0,0.0,2.0,-0.0
17727,-0.2,0.0,1.0,-0.0
11115,-0.0,0.0,2.0,0.0
11951,-0.1,0.0,1.0,0.0
13940,-0.0,0.0,2.0,-0.0
16778,0.0,0.0,2.0,0.0
17988,-0.2,0.0,0.0,-0.0
12609,-0.7,0.0,2.0,0.0
15550,-0.0,0.0,2.0,-0.0
15018,0.0,0.0,1.0,-0.0
14256,-0.1,0.0,2.0,0.0
15154,0.0,0.0,3.0,0.0
13846,-0.0,0.0,2.0,0.0
19503,-0.0,0.0,1.0,-0.0
18272,-0.2,0.0,2.0,0.1
11425,-0.2,0.0,1.0,0.0
14816,0.0,0.0,0.0,-0.0
14744,-0.0,1.0,0.0,0.0
14145,-0.8,0.0,1.0,-0.1
10202,-0.0,0.0,1.0,0.0
10797,-0.4,0.0,1.0,-0.1
14392,-0.6,0.0,0.0,0.0
11831,0.0,0.0,2.0,-0.0
13483,-0.0,0.0,2.0,0.0
16333,-0.4,0.0,1.0,0.0
18044,-0.6,0.0,1.0,-0.0
11931,0.0,1.0,0.0,0.0
13876,0.0,0.0,0.0,0.1
12514,-0.0,0.0,2.0,-0.0
19938,-0.0,0.0,3.0,0.0
19012,0.0,0.0,2.0,0.0
13040,0.0,0.0,1.0,-0.0
17507,-0.4,0.0,1.0,0.0
17969,-3.5,0.0,3.0,0.0
16368,0.0,0.0,3.0,0.0
10831,0.0,0.0,0.0,-0.1
12417,0.0,0.0,1.0,-0.0
13789,-0.0,0.0,3.0,0.0
11986,-0.0,0.0,1.0,-0.0
14224,-0.1,0.0,0.0,0.0
11795,-0.0,0.0,2.0,0.0
13863,-0.0,0.0,2.0,0.0
14833,0.0,0.0,1.0,-0.0
12045,-0.6,0.0,0.0,0.0
14598,-0.7,0.0,1.0,-0.0
18396,0.1,0.0,0.0,0.0
17165,0.0,0.0,0.0,-0.1
15100,-0.2,0.0,1.0,-0.0
19237,-0.6,0.0,2.0,0.0
13145,-0.0,0.0,1.0,0.0
14389,0.0,0.0,1.0,0.0
19341,-0.4,0.0,2.0,-0.3
17439,-0.4,0.0,0.0,-0.0
12746,-0.0,0.0,3.0,-0.0
16160,0.0,0.0,2.0,-0.0
12614,-0.5,0.0,0.0,-0.0
15115,-0.7,0.0,0.0,0.0
12863,0.0,0.0,1.0,-0.0
12387,-0.1,0.0,3.0,-0.0
19939,-1.5,0.0,3.0,0.0
11484,-0.6,0.0,0.0,0.0
10750,-0.1,0.0,1.0,-0.1
13025,-0.5,0.0,1.0,-0.1
16722,0.0,0.0,2.0,0.0
11857,-0.0,1.0,0.0,0.0
14809,0.0,0.0,1.0,-0.0
17408,-0.0,0.0,1.0,0.0
19572,-0.0,0.0,2.0,-0.0
14982,0.0,0.0,2.0,-0.0
12309,-0.0,0.0,2.0,-0.0
13328,-0.0,0.0,1.0,-0.0
14163,-0.2,0.0,2.0,0.1
11522,-0.2,0.0,1.0,-0.0
11964,-0.7,0.0,0.0,-0.0
13216,0.0,0.0,2.0,0.0
15437,0.0,0.0,1.0,0.0
10142,-0.0,0.0,1.0,0.0
17257,0.0,0.0,2.0,0.0
16324,0.0,0.0,3.0,0.0
13526,0.0,0.0,1.0,0.0
10353,-1.0,0.0,1.0,0.0
16593,-0.1,0.0,1.0,0.1
17954,-0.0,0.0,2.0,0.0
19907,-0.1,0.0,3.0,-0.0
10945,-1.2,0.0,2.0,0.0
12018,-0.7,0.0,1.0,-0.0
11203,0.0,1.0,0.0,0.0
11893,0.0,0.0,2.0,0.0
17156,-0.0,0.0,1.0,-0.0
10777,0.0,0.0,2.0,0.0
19915,0.0,0.0,0.0,-0.0
13774,-0.0,0.0,1.0,-0.0
13696,-0.2,0.0,2.0,-0.0
15272,0.0,0.0,2.0,-0.0
17659,-0.0,0.0,1.0,0.0
10347,-0.0,0.0,1.0,0.0
11143,-0.0,0.0,1.0,-0.0
19720,0.0,0.0,1.0,0.0
18334,0.0,0.0,1.0,-0.0
14834,-0.0,1.0,1.0,-0.0
12797,-1.0,0.0,1.0,-0.0
17626,0.0,0.0,1.0,-0.0
17040,-0.0,0.0,1.0,0.0
18466,-0.0,0.0,1.0,-0.0
10876,-0.0,0.0,1.0,0.0
12480,-0.2,0.0,1.0,-0.0
19337,-0.8,1.0,0.0,-0.0
19223,-0.5,0.0,0.0,0.1
10424,-0.2,0.0,1.0,0.0
18179,0.0,0.0,1.0,-0.0
18157,-0.8,0.0,1.0,-0.0
15453,-0.0,0.0,1.0,0.0
17201,-0.6,0.0,0.0,0.0
17975,-0.7,0.0,1.0,0.0
16093,-0.0,0.0,2.0,0.0
12759,0.0,0.0,1.0,-0.2
15365,-0.1,0.0,1.0,0.0
14390,-0.5,0.0,0.0,0.1
13252,0.0,0.0,0.0,-0.0
11088,-0.0,0.0,1.0,-0.0
11257,-0.0,0.0,1.0,0.0
12144,-0.0,0.0,2.0,-0.0
10562,-0.2,0.0,1.0,-0.1
17018,0.0,0.0,2.0,0.0
13188,-0.0,0.0,2.0,0.0
10833,-0.4,0.0,1.0,-0.2
19260,-0.0,0.0,2.0,0.0
14923,-0.0,0.0,2.0,-0.0
18861,-0.1,0.0,2.0,-0.0
12556,-0.4,0.0,0.0,-0.1
15398,-0.1,0.0,0.0,0.0
12466,-0.3,0.0,2.0,-0.1
10318,-0.0,0.0,1.0,-0.0
12699,-0.0,0.0,2.0,0.0
11760,0.0,0.0,1.0,0.0
12370,0.0,0.0,1.0,0.0
12521,0.0,0.0,1.0,0.0
13921,-0.0,0.0,1.0,0.0
18253,-0.0,0.0,2.0,0.0
15328,-0.2,0.0,1.0,-0.0
15131,0.0,0.0,1.0,0.0
17236,-0.0,1.0,1.0,-0.0
12779,0.0,0.0,2.0,-0.0
17152,-0.0,0.0,2.0,0.0
10590,-0.0,0.0,2.0,0.0
17864,-0.0,0.0,0.0,0.1
13440,0.1,0.0,1.0,0.0
11658,0.0,0.0,2.0,-0.0
12255,-0.1,0.0,2.0,0.0
10606,0.0,0.0,1.0,0.0
14362,-0.0,0.0,1.0,-0.0
14612,-0.0,0.0,1.0,0.0
11671,-0.7,0.0,1.0,0.0
16504,0.0,0.0,1.0,-0.0
10977,0.0,0.0,1.0,0.0
11946,0.0,0.0,1.0,0.0
12558,0.0,0.0,2.0,0.1
15160,-0.0,0.0,1.0,-0.0
13388,-0.6,0.0,1.0,-0.0
17208,-0.0,1.0,1.0,0.0
13413,-0.4,0.0,2.0,-0.0
12357,-0.0,0.0,1.0,0.0
13346,-0.0,0.0,1.0,-0.0
15337,0.0,0.0,2.0,-0.0
10309,-0.0,0.0,2.0,-0.0
18971,-0.4,0.0,1.0,0.0
16043,-0.5,0.0,2.0,-0.0
