ix,goal_cost,intv_cost
1938,1.0,1.0
1961,1.0,2.9
1154,1.0,1.3
1298,1.0,1.8
1158,1.0,3.3
1743,1.0,3.6
1560,1.0,1.5
1590,1.0,2.7
1538,1.0,1.2
1883,1.0,2.3
1516,1.0,1.3
1229,1.0,1.4000000000000001
1161,1.0,3.3000000000000003
1439,1.0,3.4000000000000004
1204,1.0,2.2
1701,1.0,1.0
1964,1.0,2.1
1336,1.0,0.8
1607,1.0,5.0
1182,1.0,1.1
1781,1.0,2.5
1270,1.0,2.2
1842,1.0,3.5
1546,1.0,2.6
1006,1.0,1.4
1804,1.0,3.3
1332,1.0,2.3000000000000003
1250,1.0,2.2
1059,1.0,0.7999999999999999
1084,1.0,2.0
1794,1.0,1.6
1042,1.0,2.4
1711,1.0,1.3
1065,1.0,1.3
1434,1.0,2.7
1218,1.0,0.9
1956,1.0,1.3
1561,1.0,1.1
1470,1.0,1.7000000000000002
1119,1.0,3.4
1368,1.0,2.9000000000000004
1491,1.0,1.5999999999999999
1947,1.0,2.4
1937,1.0,2.1
1034,1.0,8.6
1473,1.0,0.9
1681,1.0,1.5
1808,1.0,3.5
1652,1.0,1.5
1936,1.0,1.5999999999999999
1455,1.0,1.1
1440,1.0,1.9000000000000001
1449,1.0,1.8
1518,1.0,1.4000000000000001
1882,1.0,0.7
1226,1.0,2.0
1306,1.0,1.9
1562,1.0,3.5
1212,1.0,1.5
1733,1.0,1.3
1692,1.0,2.8000000000000003
1959,1.0,2.7
1257,1.0,0.6
1108,1.0,0.8999999999999999
1016,1.0,3.4000000000000004
1443,1.0,2.8000000000000003
1235,1.0,1.8
1602,1.0,2.0
1623,1.0,1.4000000000000001
1103,1.0,1.2000000000000002
1980,1.0,1.0
1147,1.0,3.5
1467,1.0,1.5
1519,1.0,1.9
1256,1.0,2.5
1978,1.0,3.2
1494,1.0,2.2
1244,1.0,2.0
1338,1.0,1.4
1007,1.0,0.7999999999999999
1316,1.0,3.4
1572,1.0,1.9
1658,1.0,0.9
1303,1.0,2.5
1238,1.0,4.3
1731,1.0,3.5
1272,1.0,5.8
1375,1.0,2.1
1873,1.0,2.7
1453,1.0,1.5
1259,1.0,1.6
1894,1.0,4.4
1496,1.0,1.2
1279,1.0,1.0
1413,1.0,1.5
1931,1.0,1.4
1612,1.0,2.8
1405,1.0,1.5
1820,1.0,1.7
1913,1.0,1.2
