,covid-free
17195,0.0
19569,0.0
12477,0.0
14549,0.0
13087,0.0
19148,0.0
16201,0.0
10367,0.0
14571,0.0
12956,0.0
15255,0.0
11306,0.0
19389,0.0
14722,0.0
18086,0.0
14546,0.0
11184,0.0
12568,0.0
10950,0.0
15607,0.0
12064,0.0
12705,0.0
13876,0.0
15280,0.0
17539,0.0
11362,0.0
10579,0.0
19431,0.0
11326,0.0
10266,0.0
16272,0.0
15706,0.0
12315,0.0
13531,0.0
12966,0.0
15758,0.0
12409,0.0
11316,0.0
12076,0.0
11546,0.0
18758,0.0
11152,0.0
13030,0.0
12953,0.0
14969,0.0
13864,0.0
11682,0.0
11455,0.0
17142,0.0
17993,0.0
18798,0.0
10797,0.0
10893,0.0
16834,0.0
19835,0.0
17792,0.0
11264,0.0
10372,0.0
17226,0.0
16269,0.0
15574,0.0
17739,0.0
16734,0.0
13688,0.0
15306,0.0
19631,0.0
15767,0.0
14430,0.0
10098,0.0
12906,0.0
17578,0.0
19814,0.0
10744,0.0
15597,0.0
18425,0.0
14407,0.0
16106,0.0
18483,0.0
10019,0.0
16142,0.0
18654,0.0
12037,0.0
14318,0.0
19584,0.0
14690,0.0
10968,0.0
19845,0.0
10361,0.0
13879,0.0
19582,0.0
12268,0.0
19589,0.0
11884,0.0
17657,0.0
12522,0.0
18090,0.0
18779,0.0
19718,0.0
13943,0.0
12172,0.0
19565,0.0
10819,0.0
19022,0.0
11901,0.0
14303,0.0
14451,0.0
14889,0.0
18329,0.0
13897,0.0
19468,0.0
17233,0.0
12002,0.0
13820,0.0
17923,0.0
16233,0.0
19038,0.0
10795,0.0
14711,0.0
17214,0.0
15834,0.0
15037,0.0
17726,0.0
12915,0.0
14732,0.0
16195,0.0
14502,0.0
12352,0.0
19058,0.0
10262,0.0
13927,0.0
12379,0.0
10560,0.0
19890,0.0
17421,0.0
13838,0.0
15580,0.0
12946,0.0
11481,0.0
18048,0.0
17761,0.0
14731,0.0
15417,0.0
11287,0.0
10307,0.0
19547,0.0
12126,0.0
17190,0.0
11646,0.0
19560,0.0
11258,0.0
15487,0.0
12496,0.0
14227,0.0
14029,0.0
12028,0.0
18073,0.0
12049,0.0
13468,0.0
17639,0.0
12280,0.0
16484,0.0
14382,0.0
18298,0.0
12142,0.0
14860,0.0
17656,0.0
14064,0.0
11044,0.0
14883,0.0
12264,0.0
18774,0.0
15957,0.0
11018,0.0
15422,0.0
14820,0.0
17548,0.0
11139,0.0
10778,0.0
18633,0.0
11010,0.0
13449,0.0
13261,0.0
16278,0.0
13421,0.0
17132,0.0
19189,0.0
19407,0.0
18318,0.0
12085,0.0
19021,0.0
13604,0.0
11005,0.0
16380,0.0
12687,0.0
19432,0.0
19353,0.0
10298,0.0
15992,0.0
10398,0.0
14085,0.0
