,covid-free
18225,0.0
10417,0.0
16691,0.0
16045,0.0
11657,0.0
12128,0.0
14171,0.0
16368,0.0
10213,0.0
16321,0.0
15759,0.0
14950,0.0
12414,0.0
12606,0.0
15811,0.0
18134,0.0
13876,0.0
11243,0.0
13641,0.0
12354,0.0
10402,0.0
16223,0.0
11756,0.0
11088,0.0
13711,0.0
15093,0.0
12746,0.0
13454,0.0
17409,0.0
15063,0.0
11688,0.0
11258,0.0
17631,0.0
11128,0.0
14809,0.0
11545,0.0
19410,0.0
10267,0.0
12034,0.0
13351,0.0
13798,0.0
11904,0.0
10794,0.0
14612,0.0
10831,0.0
19101,0.0
12309,0.0
17648,0.0
13598,0.0
10445,0.0
15018,0.0
14146,0.0
14829,0.0
17018,0.0
19907,0.0
18582,0.0
13921,0.0
16140,0.0
16282,0.0
14604,0.0
14305,0.0
17458,0.0
12703,0.0
18993,0.0
17336,0.0
11986,0.0
16725,0.0
13225,0.0
10427,0.0
10604,0.0
15385,0.0
17408,0.0
16776,0.0
12383,0.0
11437,0.0
16829,0.0
18321,0.0
12035,0.0
18648,0.0
14081,0.0
14348,0.0
16092,0.0
15365,0.0
12154,0.0
12763,0.0
16222,0.0
18157,0.0
11329,0.0
19937,0.0
11892,0.0
15538,0.0
12230,0.0
15111,0.0
15724,0.0
11301,0.0
11448,0.0
15131,0.0
14717,0.0
15542,0.0
10243,0.0
19688,0.0
12370,0.0
11984,0.0
15398,0.0
16577,0.0
15944,0.0
14269,0.0
12045,0.0
13603,0.0
15982,0.0
14833,0.0
12417,0.0
10801,0.0
18783,0.0
10424,0.0
18936,0.0
18674,0.0
10890,0.0
12283,0.0
16275,0.0
17333,0.0
14402,0.0
10353,0.0
14209,0.0
19360,0.0
11143,0.0
17165,0.0
15115,0.0
16944,0.0
14598,0.0
16392,0.0
13512,0.0
16885,0.0
16333,0.0
11817,0.0
17241,0.0
18982,0.0
14744,0.0
12863,0.0
13490,0.0
13745,0.0
15135,0.0
15408,0.0
12458,0.0
12471,0.0
14410,0.0
18680,0.0
18507,0.0
19448,0.0
18743,0.0
14628,0.0
18117,0.0
13265,0.0
12411,0.0
13981,0.0
16110,0.0
16093,0.0
19377,0.0
19910,0.0
11964,0.0
14730,0.0
17613,0.0
13214,0.0
10459,0.0
15937,0.0
18979,0.0
16718,0.0
18586,0.0
14764,0.0
12540,0.0
16932,0.0
14389,0.0
16807,0.0
16886,0.0
10983,0.0
15065,0.0
12961,0.0
18977,0.0
12675,0.0
16405,0.0
18308,0.0
14241,0.0
12609,0.0
10595,0.0
18071,0.0
14949,0.0
13286,0.0
10541,0.0
12556,0.0
10088,0.0
16280,0.0
12364,0.0
10562,0.0
15726,0.0
16639,0.0
10012,0.0
19200,0.0
17235,0.0
16857,0.0
10381,0.0
