,pop_density,flu_shot,covid_shots,bmi_diff,appetite_loss,fever,fatigue
11647,0.0,0.0,0.0,0.0,0.3,0.0,0.0
18226,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
18128,0.0,0.0,0.0,-0.0,0.8,0.0,0.0
12768,-0.0,0.0,0.0,0.0,0.1,0.0,0.0
18565,0.0,0.0,0.0,-0.0,0.8,0.0,0.0
10116,0.0,0.0,0.0,-0.0,0.9,0.0,0.0
16822,-0.0,0.0,0.0,-0.0,0.8,0.0,0.0
12760,-0.0,0.0,0.0,-0.0,0.8,0.0,0.0
13492,0.0,0.0,0.0,0.0,0.5,0.0,0.0
16628,0.0,0.0,0.0,-0.0,0.6,0.0,0.0
16689,-0.0,0.0,0.0,0.0,0.9,0.0,0.0
17064,0.0,0.0,0.0,-0.0,0.9,0.0,0.0
19030,-0.0,0.0,0.0,-0.0,0.1,0.0,0.0
18861,0.0,0.0,0.0,-0.0,0.6,0.0,0.0
15643,-0.0,0.0,0.0,-0.0,0.5,0.0,0.0
11274,0.1,0.0,0.0,0.0,0.3,0.0,0.0
17759,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10176,-0.0,0.0,0.0,-0.0,0.6,0.0,0.0
19643,-0.0,0.0,0.0,-0.0,0.3,0.0,0.0
17524,0.0,0.0,0.0,-0.0,0.1,0.0,0.0
10043,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13710,-0.0,0.0,0.0,-0.0,0.6,0.0,0.0
19360,-0.0,0.0,0.0,0.0,0.6,0.0,0.0
16322,-0.0,0.0,0.0,0.0,0.3,0.0,0.0
15557,-0.0,0.0,0.0,-0.0,0.9,0.0,0.0
12443,0.0,0.0,0.0,-0.0,0.4,0.0,0.0
13361,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
16341,0.0,0.0,0.0,-0.0,0.7,0.0,0.0
16378,0.0,0.0,0.0,0.0,0.5,0.0,0.0
12915,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
19840,0.0,0.0,0.0,-0.0,0.7,0.0,0.0
15916,-0.0,0.0,0.0,-0.0,0.7,0.0,0.0
12775,0.0,0.0,0.0,0.0,0.7,0.0,0.0
19986,0.0,0.0,0.0,-0.0,1.0,0.0,0.0
17049,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
16713,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
16422,0.0,0.0,0.0,-0.0,0.4,0.0,0.0
10240,0.0,0.0,0.0,-0.0,0.8,0.0,0.0
12562,0.1,0.0,0.0,0.0,0.8,0.0,0.0
19514,0.0,0.0,0.0,-0.0,0.1,0.0,0.0
12500,0.0,0.0,0.0,-0.0,1.0,0.0,0.0
12818,0.0,0.0,0.0,-0.0,0.9,0.0,0.0
11731,0.0,0.0,0.0,0.0,0.2,0.0,0.0
17828,0.0,0.0,0.0,-0.0,0.5,0.0,0.0
16193,0.0,0.0,0.0,0.0,0.9,0.0,0.0
18145,0.0,0.0,0.0,-0.0,0.5,0.0,0.0
13130,0.1,0.0,0.0,0.0,0.4,0.0,0.0
19208,-0.0,0.0,0.0,0.0,0.7,0.0,0.0
19153,0.1,0.0,0.0,-0.0,0.7,0.0,0.0
19545,0.0,0.0,0.0,-0.0,1.0,0.0,0.0
14580,0.0,0.0,0.0,0.0,0.5,0.0,0.0
17012,-0.0,0.0,0.0,0.0,0.7,0.0,0.0
15273,0.0,0.0,0.0,-0.0,0.6,0.0,0.0
13790,0.0,0.0,0.0,-0.0,1.0,0.0,0.0
14552,0.0,0.0,0.0,0.0,0.6,0.0,0.0
17323,-0.1,0.0,0.0,-0.0,0.9,0.0,0.0
11989,-0.0,0.0,0.0,0.0,0.6,0.0,0.0
14592,0.0,0.0,0.0,-0.0,0.5,0.0,0.0
13750,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
14918,0.0,0.0,0.0,-0.0,0.1,0.0,0.0
14492,-0.1,0.0,0.0,-0.0,1.0,0.0,0.0
15755,0.0,0.0,0.0,-0.0,0.8,0.0,0.0
16394,-0.0,0.0,0.0,-0.0,0.5,0.0,0.0
12853,0.0,0.0,0.0,0.0,0.6,0.0,0.0
15542,0.0,0.0,0.0,-0.0,0.9,0.0,0.0
11712,0.0,0.0,0.0,0.0,0.1,0.0,0.0
13144,-0.0,0.0,0.0,0.0,0.1,0.0,0.0
10900,0.0,0.0,0.0,-0.0,0.8,0.0,0.0
11038,-0.0,0.0,0.0,0.0,0.4,0.0,0.0
13183,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14834,0.0,0.0,0.0,-0.0,0.5,0.0,0.0
12867,-0.0,0.0,0.0,-0.0,0.3,0.0,0.0
10135,-0.0,0.0,0.0,0.0,0.1,0.0,0.0
15062,-0.0,0.0,0.0,-0.0,0.1,0.0,0.0
16342,-0.0,0.0,0.0,0.0,0.2,0.0,0.0
11292,0.0,0.0,0.0,-0.0,0.6,0.0,0.0
19295,-0.0,0.0,0.0,0.0,0.4,0.0,0.0
14542,0.0,0.0,0.0,0.0,0.1,0.0,0.0
16512,0.0,0.0,0.0,-0.0,0.7,0.0,0.0
19660,0.0,0.0,0.0,-0.1,0.2,0.0,0.0
14638,-0.0,0.0,0.0,0.0,0.5,0.0,0.0
19774,-0.0,0.0,0.0,0.0,0.2,0.0,0.0
17596,-0.0,0.0,0.0,-0.0,0.5,0.0,0.0
17176,-0.0,0.0,0.0,0.0,0.1,0.0,0.0
14283,0.0,0.0,0.0,0.0,0.6,0.0,0.0
14836,-0.0,0.0,0.0,0.0,0.5,0.0,0.0
15742,-0.0,0.0,0.0,-0.0,0.7,0.0,0.0
11301,0.0,0.0,0.0,0.0,0.9,0.0,0.0
16499,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
18490,0.0,0.0,0.0,0.0,0.6,0.0,0.0
12523,0.0,0.0,0.0,0.0,0.2,0.0,0.0
17185,-0.0,0.0,0.0,0.0,0.5,0.0,0.0
16995,-0.0,0.0,0.0,0.0,0.5,0.0,0.0
10134,-0.0,0.0,0.0,-0.0,0.2,0.0,0.0
16896,-0.0,0.0,0.0,0.0,0.6,0.0,0.0
11407,0.0,0.0,0.0,-0.0,0.4,0.0,0.0
15299,0.0,0.0,0.0,0.0,0.4,0.0,0.0
16397,0.0,0.0,0.0,-0.0,0.9,0.0,0.0
16892,-0.0,0.0,0.0,-0.0,0.2,0.0,0.0
19085,0.0,0.0,0.0,0.0,0.5,0.0,0.0
19596,0.0,0.0,0.0,0.0,0.9,0.0,0.0
10517,-0.0,0.0,0.0,0.0,0.2,0.0,0.0
13573,-0.0,0.0,0.0,0.0,0.7,0.0,0.0
17077,0.0,0.0,0.0,0.0,0.6,0.0,0.0
16141,0.0,0.0,0.0,-0.0,0.6,0.0,0.0
12673,0.0,0.0,0.0,0.0,0.3,0.0,0.0
14093,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
14758,-0.0,0.0,0.0,0.0,0.6,0.0,0.0
15865,-0.1,0.0,0.0,0.0,0.8,0.0,0.0
13589,0.0,0.0,0.0,0.0,0.4,0.0,0.0
16912,-0.0,0.0,0.0,-0.0,0.9,0.0,0.0
10250,-0.0,0.0,0.0,-0.0,0.8,0.0,0.0
11403,-0.0,0.0,0.0,0.0,0.2,0.0,0.0
14482,-0.0,0.0,0.0,0.0,0.4,0.0,0.0
13875,-0.0,0.0,0.0,0.0,0.7,0.0,0.0
15323,0.0,0.0,0.0,-0.0,0.6,0.0,0.0
17220,0.0,0.0,0.0,0.0,0.6,0.0,0.0
11079,0.0,0.0,0.0,0.0,0.4,0.0,0.0
14789,-0.0,0.0,0.0,-0.0,0.1,0.0,0.0
11445,-0.0,0.0,0.0,-0.0,0.1,0.0,0.0
16690,0.0,0.0,0.0,-0.0,0.3,0.0,0.0
10363,0.0,0.0,0.0,0.0,0.6,0.0,0.0
18466,-0.0,0.0,0.0,0.0,0.2,0.0,0.0
13338,-0.0,0.0,0.0,0.0,0.4,0.0,0.0
17650,-0.0,0.0,0.0,0.0,0.1,0.0,0.0
17351,0.0,0.0,0.0,0.0,0.7,0.0,0.0
18599,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17970,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0
17039,-0.0,0.0,0.0,0.0,0.5,0.0,0.0
13206,-0.0,0.0,0.0,0.0,0.7,0.0,0.0
16038,-0.0,0.0,0.0,0.0,0.9,0.0,0.0
12489,0.0,0.0,0.0,0.0,0.5,0.0,0.0
11228,0.0,0.0,0.0,0.0,0.1,0.0,0.0
17016,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
19767,0.0,0.0,0.0,-0.0,0.1,0.0,0.0
11482,-0.0,0.0,0.0,-0.0,0.2,0.0,0.0
11345,0.0,0.0,0.0,0.0,0.7,0.0,0.0
16831,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
12706,-0.0,0.0,0.0,-0.0,0.6,0.0,0.0
11180,-0.0,0.0,0.0,-0.0,0.4,0.0,0.0
11673,0.0,0.0,0.0,0.0,0.4,0.0,0.0
19080,-0.0,0.0,0.0,-0.0,0.1,0.0,0.0
15633,0.0,0.0,0.0,-0.0,0.1,0.0,0.0
18700,0.1,0.0,0.0,-0.0,0.9,0.0,0.0
11713,0.0,0.0,0.0,-0.0,0.5,0.0,0.0
15225,-0.0,0.0,0.0,0.0,0.9,0.0,0.0
14229,-0.0,0.0,0.0,0.0,0.5,0.0,0.0
11904,-0.0,0.0,0.0,-0.0,0.9,0.0,0.0
17924,-0.0,0.0,0.0,0.0,0.8,0.0,0.0
19760,0.0,0.0,0.0,-0.0,0.8,0.0,0.0
17306,0.1,0.0,0.0,0.0,0.9,0.0,0.0
18625,0.0,0.0,0.0,-0.0,0.2,0.0,0.0
19544,-0.0,0.0,0.0,0.0,0.2,0.0,0.0
18149,-0.0,0.0,0.0,-0.0,0.1,0.0,0.0
11158,-0.0,0.0,0.0,0.0,1.0,0.0,0.0
13644,0.0,0.0,0.0,0.0,0.1,0.0,0.0
19802,0.0,0.0,0.0,-0.0,0.1,0.0,0.0
18026,0.0,0.0,0.0,-0.0,1.0,0.0,0.0
11896,0.0,0.0,0.0,0.0,0.1,0.0,0.0
16053,0.1,0.0,0.0,-0.0,0.9,0.0,0.0
19862,0.0,0.0,0.0,-0.0,0.5,0.0,0.0
11657,0.0,0.0,0.0,-0.0,0.4,0.0,0.0
12448,-0.0,0.0,0.0,0.0,0.8,0.0,0.0
15832,0.0,0.0,0.0,-0.0,0.9,0.0,0.0
19191,-0.0,0.0,0.0,-0.0,0.7,0.0,0.0
12139,0.1,0.0,0.0,-0.0,0.6,0.0,0.0
