,pop_density,flu_shot,covid_shots,bmi_diff
12297,0.0,0.0,1.0,-0.1
17776,0.0,0.0,1.0,0.0
12509,0.0,0.0,2.0,0.0
19909,0.0,0.0,2.0,0.0
15594,0.0,0.0,1.0,0.0
11137,0.0,0.0,2.0,-0.0
19767,-0.0,0.0,2.0,0.0
11236,0.0,0.0,2.0,-0.1
11149,-1.0,0.0,0.0,0.1
11992,0.0,0.0,1.0,0.0
13486,0.0,0.0,2.0,0.0
12063,-0.5,0.0,1.0,-0.0
16126,-0.4,0.0,3.0,0.0
16403,-0.0,1.0,1.0,-0.0
19957,-0.0,0.0,2.0,0.0
11672,-0.3,0.0,1.0,0.0
18238,-0.0,0.0,1.0,0.0
16173,-0.0,0.0,1.0,-0.0
15512,-0.4,0.0,1.0,-0.1
11990,-0.2,0.0,1.0,-0.0
16782,-0.2,0.0,1.0,-0.0
10117,-0.0,0.0,2.0,-0.0
13573,-2.2,0.0,3.0,-0.0
13299,0.0,0.0,1.0,-0.0
12770,-0.0,0.0,2.0,-0.0
15274,-0.0,0.0,2.0,0.0
14573,-1.0,0.0,1.0,-0.0
14037,0.0,0.0,1.0,-0.0
17092,0.0,0.0,2.0,-0.0
14141,0.0,0.0,2.0,0.0
16797,-1.1,0.0,1.0,-0.0
12027,-0.3,0.0,1.0,0.1
10138,-0.7,0.0,1.0,-0.1
13388,0.0,0.0,2.0,-0.0
11478,0.0,0.0,2.0,-0.0
16424,-0.2,0.0,1.0,-0.0
18897,-0.0,0.0,0.0,-0.0
15860,-0.5,0.0,1.0,0.0
12337,-0.0,0.0,2.0,-0.0
17434,-0.0,0.0,2.0,-0.0
18503,0.0,0.0,1.0,0.0
12815,-0.5,0.0,1.0,-0.0
15617,-0.0,0.0,0.0,-0.0
18370,-0.0,1.0,1.0,-0.0
16226,-0.0,0.0,2.0,0.0
15336,-0.1,0.0,2.0,-0.0
10508,-0.3,0.0,1.0,0.0
19539,-2.0,0.0,0.0,0.2
18058,-0.0,0.0,1.0,-0.0
13969,-0.0,0.0,1.0,-0.0
14692,-0.1,0.0,2.0,-0.1
18057,-0.0,0.0,2.0,-0.0
14297,0.0,0.0,2.0,0.0
14334,0.0,0.0,2.0,0.0
16161,0.0,0.0,2.0,-0.0
18647,-0.9,0.0,1.0,-0.0
16155,-0.7,0.0,1.0,-0.0
12603,-0.7,0.0,2.0,0.0
15440,-0.5,0.0,1.0,0.0
16315,-0.0,0.0,1.0,0.0
19108,0.0,0.0,1.0,-0.0
18586,0.0,0.0,2.0,-0.0
15470,0.0,0.0,1.0,0.0
10346,-0.8,0.0,1.0,-0.1
11195,0.0,0.0,1.0,-0.0
11210,-0.1,0.0,1.0,-0.2
14391,0.0,0.0,1.0,-0.0
16205,-0.0,0.0,1.0,-0.0
15997,0.0,0.0,3.0,0.0
12441,-0.0,0.0,2.0,0.0
12327,0.0,0.0,2.0,-0.0
18403,0.0,0.0,2.0,-0.0
16950,-0.2,0.0,1.0,-0.1
19407,-0.2,0.0,1.0,-0.2
16022,-0.5,0.0,1.0,-0.0
10241,-0.0,0.0,2.0,-0.0
17544,0.0,1.0,0.0,0.0
16761,-0.0,0.0,1.0,-0.0
17804,-1.0,0.0,1.0,-0.0
15169,-0.7,0.0,1.0,0.0
15561,-0.0,0.0,2.0,-0.0
10209,-1.7,0.0,3.0,-0.0
19015,-0.0,0.0,2.0,-0.0
16088,-0.7,0.0,1.0,0.0
14836,0.0,0.0,2.0,0.0
18763,-0.4,0.0,2.0,0.2
15299,-0.0,0.0,1.0,-0.0
15264,0.0,0.0,2.0,0.2
16586,0.0,0.0,1.0,0.0
17694,0.0,0.0,2.0,0.0
17035,0.0,0.0,2.0,0.0
12756,-0.0,0.0,1.0,0.0
14187,-0.1,0.0,3.0,0.0
10604,-0.0,0.0,1.0,-0.0
19537,-0.0,0.0,1.0,0.0
15168,-0.0,0.0,1.0,0.0
15675,-0.0,0.0,3.0,0.0
19313,-0.0,0.0,2.0,-0.0
10694,-0.5,0.0,1.0,0.1
12144,-0.6,0.0,1.0,-0.0
17345,-0.7,0.0,0.0,-0.0
19456,-0.3,0.0,1.0,0.0
10951,-0.5,0.0,1.0,0.0
15788,-0.8,0.0,1.0,0.1
19591,-1.0,0.0,1.0,-0.0
10004,-0.0,1.0,1.0,-0.0
11300,-0.0,0.0,1.0,0.0
13511,-0.0,0.0,1.0,0.0
14555,-0.6,0.0,0.0,0.0
17364,0.0,0.0,1.0,-0.0
12739,0.0,0.0,0.0,0.1
18612,-1.0,0.0,3.0,0.0
12087,-0.0,0.0,1.0,0.3
11488,-0.2,0.0,1.0,-0.0
13610,0.0,1.0,0.0,-0.0
11931,0.0,0.0,2.0,0.1
13118,-0.0,0.0,2.0,0.0
17023,-0.4,0.0,3.0,-0.0
13407,-0.1,0.0,1.0,-0.0
13737,0.0,0.0,2.0,0.0
15328,-0.0,0.0,2.0,0.0
13952,0.0,1.0,1.0,-0.0
11732,-0.0,0.0,1.0,0.0
11029,-0.0,0.0,2.0,0.0
18728,0.0,0.0,2.0,0.0
16570,-0.0,0.0,1.0,0.0
13824,-0.8,0.0,0.0,-0.1
19458,0.0,1.0,1.0,-0.0
17746,0.0,0.0,1.0,-0.0
10366,0.1,0.0,1.0,0.0
16576,-0.9,0.0,2.0,0.0
18576,0.0,0.0,1.0,0.0
15509,-0.2,0.0,1.0,0.0
13209,-0.2,0.0,0.0,-0.1
14226,0.0,0.0,1.0,-0.0
14983,0.0,0.0,1.0,-0.0
17312,-1.0,0.0,0.0,-0.0
11033,0.0,1.0,1.0,-0.0
18470,0.0,0.0,2.0,-0.0
19719,-2.6,0.0,3.0,-0.0
10426,0.0,0.0,1.0,-0.0
12026,-0.2,0.0,1.0,0.0
19048,-0.6,0.0,1.0,-0.1
13034,0.0,0.0,2.0,-0.0
13946,0.0,0.0,2.0,-0.0
19123,-0.0,0.0,2.0,0.0
16121,-0.0,0.0,2.0,0.0
11294,-0.2,0.0,1.0,-0.0
10540,0.0,0.0,3.0,0.0
13588,-2.2,0.0,0.0,-0.0
12315,0.1,0.0,1.0,-0.0
12203,-0.3,0.0,1.0,-0.0
13988,0.0,0.0,2.0,0.0
18196,-1.0,0.0,1.0,0.0
12480,-0.4,0.0,2.0,0.0
15478,0.0,0.0,1.0,0.0
18351,-0.0,0.0,2.0,0.0
11893,0.0,0.0,2.0,-0.0
18354,-0.2,0.0,2.0,-0.0
12500,0.0,0.0,1.0,0.0
11181,0.0,0.0,1.0,-0.0
16882,0.0,0.0,2.0,-0.0
14743,-0.0,0.0,1.0,0.0
14671,-0.3,0.0,0.0,0.0
19391,-0.7,0.0,1.0,0.2
18594,0.0,0.0,1.0,0.1
10738,-2.4,0.0,0.0,-0.0
12316,0.0,0.0,1.0,-0.1
12889,0.0,0.0,2.0,-0.0
18920,-0.2,0.0,1.0,-0.0
11519,-0.7,0.0,1.0,-0.0
19112,-0.1,0.0,2.0,-0.0
16615,0.0,0.0,1.0,-0.1
14230,-0.4,0.0,1.0,-0.0
18886,-0.0,0.0,1.0,-0.0
11537,-0.0,0.0,2.0,-0.0
10912,-0.7,0.0,1.0,0.0
17211,-0.0,0.0,2.0,0.0
12749,-0.6,0.0,1.0,0.0
17489,-0.8,0.0,1.0,-0.0
15605,0.0,0.0,2.0,0.0
16198,-0.0,0.0,2.0,-0.0
12716,-0.0,0.0,2.0,-0.0
17286,-0.3,0.0,0.0,0.0
11493,-0.0,0.0,0.0,-0.0
14277,-0.1,0.0,2.0,-0.2
13000,0.0,0.0,1.0,-0.1
19287,-0.1,0.0,1.0,0.0
11583,-0.0,0.0,2.0,0.0
15048,-0.0,0.0,2.0,0.0
16410,0.0,0.0,1.0,0.0
14697,0.0,0.0,2.0,-0.0
10050,0.0,0.0,1.0,-0.0
13619,-0.1,0.0,1.0,0.0
18874,-0.7,0.0,1.0,0.1
11733,-0.0,0.0,0.0,-0.0
19215,-0.9,0.0,1.0,0.0
14730,-0.9,0.0,1.0,-0.1
19991,-0.2,0.0,3.0,0.0
13819,-0.0,1.0,1.0,-0.0
