,covid-free
9277,0.0
5131,0.0
6560,0.0
6437,0.0
5730,0.0
8930,0.0
5566,0.0
6256,0.0
5297,0.0
8943,0.0
9862,0.0
8828,0.0
8029,1.0
9472,0.0
9696,0.0
8771,0.0
7022,0.0
9418,0.0
8098,0.0
9085,0.0
5605,0.0
6858,0.0
7263,0.0
6766,0.0
5405,0.0
8886,0.0
5312,0.0
7261,0.0
6910,0.0
7177,0.0
7435,0.0
7371,0.0
6052,0.0
7290,0.0
7176,0.0
5346,0.0
7507,0.0
8385,0.0
6309,0.0
9074,0.0
6517,0.0
7488,0.0
5936,0.0
6508,0.0
5205,0.0
6209,0.0
7247,0.0
5380,0.0
8959,0.0
5317,0.0
8143,0.0
7208,0.0
9362,0.0
9940,0.0
8087,0.0
7309,0.0
7824,0.0
7458,0.0
9874,0.0
5976,0.0
9042,0.0
6718,0.0
7283,0.0
8391,0.0
8217,0.0
7498,0.0
9352,0.0
8196,0.0
7000,0.0
9687,0.0
8224,0.0
8574,0.0
9218,0.0
7213,0.0
6810,0.0
5170,0.0
7929,0.0
6406,1.0
5184,1.0
6503,0.0
9590,0.0
9166,0.0
9663,0.0
6341,0.0
8377,0.0
9068,0.0
5970,0.0
7864,0.0
