ix,goal_cost,intv_cost
831,1.0,0.1
957,1.0,3.4000000000000004
643,1.0,0.1
765,1.0,4.9
615,1.0,0.3
560,1.0,1.0
817,1.0,0.30000000000000004
614,1.0,0.7
918,1.0,3.6999999999999997
656,1.0,0.2
523,1.0,0.6000000000000001
800,1.0,2.1
547,1.0,0.5
794,1.0,1.4000000000000001
933,1.0,0.1
737,1.0,1.7000000000000002
991,1.0,0.4
680,1.0,0.4
685,1.0,1.0
921,1.0,2.8
697,1.0,0.4
550,1.0,1.0
604,1.0,2.6
908,1.0,0.4
962,1.0,0.1
789,1.0,0.1
529,1.0,3.0
625,1.0,0.5
712,1.0,0.5
926,1.0,2.2
743,1.0,0.30000000000000004
860,1.0,0.30000000000000004
692,1.0,1.7
909,1.0,0.6
602,1.0,0.1
603,1.0,0.5
759,1.0,1.6
658,1.0,1.0
661,1.0,2.7
969,1.0,0.30000000000000004
700,1.0,0.1
799,1.0,0.2
691,1.0,4.5
834,1.0,0.2
874,1.0,2.0
555,1.0,1.3
597,1.0,0.4
906,1.0,2.5999999999999996
553,1.0,0.30000000000000004
659,1.0,0.2
720,1.0,0.4
733,1.0,1.2000000000000002
586,1.0,1.6
970,1.0,3.3
790,1.0,0.4
894,1.0,4.1
775,1.0,0.30000000000000004
895,1.0,1.2
609,1.0,2.9
757,1.0,0.5
716,1.0,0.5
552,1.0,0.1
853,1.0,0.5
747,1.0,1.0
851,1.0,0.30000000000000004
618,1.0,0.1
503,1.0,0.4
889,1.0,0.5
813,1.0,1.1
584,1.0,0.2
508,1.0,0.2
975,1.0,0.2
786,1.0,0.5
867,1.0,0.2
525,1.0,0.1
914,1.0,0.4
635,1.0,5.2
901,1.0,0.5
723,1.0,0.6000000000000001
947,1.0,2.1
606,1.0,0.2
505,1.0,0.30000000000000004
721,1.0,1.2000000000000002
699,1.0,0.9
865,1.0,0.5
749,1.0,1.5
538,1.0,0.30000000000000004
600,1.0,2.4
578,1.0,0.4
928,1.0,3.3000000000000003
864,1.0,1.3
668,1.0,0.4
654,1.0,0.7
701,1.0,0.4
512,1.0,0.2
517,1.0,0.30000000000000004
879,1.0,0.2
669,1.0,0.5
774,1.0,0.6000000000000001
852,1.0,5.7
