,pop_density,flu_shot,covid_shots,bmi_diff
9940,-0.2,0.0,2.0,0.0
9663,0.0,0.0,2.0,-0.0
7022,-2.5,0.0,2.0,0.1
9472,-1.1,0.0,1.0,0.0
5346,-0.2,0.0,2.0,0.0
6508,0.1,0.0,2.0,0.0
8943,-0.6,0.0,0.0,-0.0
9042,-0.2,0.0,1.0,0.0
8377,0.1,0.0,0.0,-0.1
7263,-0.0,0.0,0.0,-0.1
7261,-0.1,0.0,2.0,0.0
8828,0.1,0.0,2.0,0.0
7929,-0.2,0.0,2.0,0.0
6309,0.0,0.0,2.0,0.0
6560,0.0,0.0,0.0,-0.1
7213,-0.1,0.0,2.0,0.0
8217,-0.5,0.0,1.0,-0.0
6718,-0.0,0.0,2.0,0.0
8391,-0.1,0.0,0.0,-0.0
6858,-1.5,0.0,1.0,0.0
5312,-0.1,0.0,2.0,0.0
8771,-0.5,0.0,2.0,0.0
7488,-1.1,0.0,0.0,-0.0
9418,-2.5,0.0,2.0,0.0
7498,-0.0,0.0,0.0,-0.1
9590,-0.1,0.0,0.0,-0.0
8886,-0.0,0.0,2.0,0.1
8143,0.0,0.0,2.0,0.0
9085,0.0,0.0,2.0,0.0
5297,0.0,0.0,2.0,0.0
9277,-0.3,0.0,0.0,-0.0
7247,0.2,0.0,0.0,-0.1
8029,-1.9,0.0,0.0,0.0
5131,-0.0,0.0,2.0,0.0
7458,-1.0,0.0,1.0,0.0
6517,-0.7,0.0,2.0,-0.0
9874,0.1,0.0,0.0,0.0
7000,-0.2,0.0,2.0,-0.0
8087,0.0,0.0,2.0,0.0
7290,0.0,0.0,2.0,0.0
8574,0.1,0.0,2.0,0.0
5976,-0.0,0.0,2.0,0.0
6209,-0.0,0.0,3.0,0.0
5936,-0.1,0.0,2.0,0.0
7309,-0.5,0.0,2.0,0.0
6406,-0.8,0.0,0.0,0.0
9218,-0.0,0.0,2.0,0.0
7371,-7.3,0.0,2.0,0.0
5317,-0.0,0.0,2.0,0.0
5566,0.3,0.0,2.0,0.0
7176,-0.0,0.0,0.0,-0.1
9352,0.1,0.0,2.0,0.0
7283,-0.2,0.0,2.0,-0.0
5380,-0.0,0.0,2.0,0.0
7507,0.1,0.0,2.0,0.1
5405,0.0,0.0,2.0,0.0
9696,0.0,0.0,2.0,0.0
9862,0.2,0.0,3.0,0.0
5605,0.1,0.0,3.0,0.0
5184,-0.8,0.0,1.0,0.0
5730,-0.1,0.0,2.0,0.0
9166,-0.1,0.0,1.0,0.0
6810,-0.1,0.0,2.0,0.0
6766,-1.6,0.0,2.0,0.0
8959,-0.0,0.0,2.0,0.0
7824,-0.0,0.0,3.0,0.0
7864,0.0,0.0,2.0,-0.0
6052,-0.0,0.0,0.0,-0.1
8385,-0.1,0.0,2.0,0.0
6256,-1.4,0.0,1.0,-0.0
6910,-0.3,0.0,1.0,0.0
9074,-0.0,0.0,2.0,0.0
7208,-0.0,0.0,2.0,0.0
5970,-0.0,0.0,2.0,0.0
5170,0.0,0.0,2.0,0.0
8196,-0.1,0.0,0.0,-0.1
9362,-0.1,0.0,2.0,-0.0
9068,0.1,0.0,2.0,-0.0
8930,-0.1,0.0,2.0,0.0
6437,-0.0,0.0,2.0,0.0
8098,-0.1,0.0,2.0,0.0
6503,-0.1,0.0,2.0,0.0
9687,-0.5,0.0,3.0,0.0
5205,-1.4,0.0,2.0,-0.0
8224,-0.0,0.0,2.0,0.0
7435,-0.5,0.0,1.0,0.0
7177,-0.1,0.0,2.0,-0.0
6341,-0.9,0.0,1.0,0.0
