ix,goal_cost,intv_cost
1003,1.0,1.9
1747,1.0,1.1
1504,1.0,1.1
1814,1.0,1.6
1885,1.0,0.7
1962,1.0,0.4
1769,1.0,0.1
1677,1.0,1.7
1966,1.0,5.0
1700,1.0,6.8
1418,1.0,6.4
1237,1.0,1.4
1041,1.0,4.2
1432,1.0,2.5
1321,1.0,3.9
1605,1.0,1.1
1285,1.0,2.2
1614,1.0,3.0
1080,1.0,3.5
1401,1.0,9.700000000000001
1268,1.0,0.2
1593,1.0,5.0
1844,1.0,2.4000000000000004
1595,1.0,4.800000000000001
1788,1.0,2.5
1791,1.0,2.9
1222,1.0,6.9
1242,1.0,6.3
1238,1.0,1.8
1978,1.0,7.5
1811,1.0,0.6000000000000001
1248,1.0,3.9000000000000004
1218,1.0,8.6
1271,1.0,6.9
1270,1.0,8.6
1476,1.0,6.1000000000000005
1693,1.0,0.2
1342,1.0,3.1
1468,1.0,1.9
1898,1.0,0.7
1818,1.0,0.4
1472,1.0,4.9
1379,1.0,1.6
1170,1.0,5.9
1509,1.0,0.6000000000000001
1426,1.0,3.5
1992,1.0,0.8
1127,1.0,5.5
1672,1.0,1.6
1304,1.0,1.2
1070,1.0,6.3999999999999995
1211,1.0,4.8999999999999995
1107,1.0,1.0
1209,1.0,4.800000000000001
1876,1.0,3.9000000000000004
1030,1.0,0.5
1625,1.0,0.4
1479,1.0,0.4
1162,1.0,1.2
1816,1.0,1.9
1652,1.0,1.9
1152,1.0,3.2
1275,1.0,2.4
1423,1.0,3.5
1564,1.0,0.6000000000000001
1987,1.0,1.7999999999999998
1498,1.0,5.1
1135,1.0,8.9
1383,1.0,1.9
1244,1.0,3.6999999999999997
1985,1.0,3.3
1710,1.0,0.30000000000000004
1895,1.0,4.8999999999999995
1492,1.0,4.699999999999999
1810,1.0,3.4
1980,1.0,2.4000000000000004
1680,1.0,5.3999999999999995
1357,1.0,2.2
1069,1.0,2.6
1195,1.0,3.9000000000000004
1450,1.0,2.0
1586,1.0,2.0
1576,1.0,0.8999999999999999
1059,1.0,2.4000000000000004
1577,1.0,3.1
1347,1.0,1.8
1014,1.0,3.8000000000000003
1082,1.0,0.6
1493,1.0,7.8
1108,1.0,2.7
1717,1.0,0.6000000000000001
1686,1.0,2.8
1219,1.0,4.2
1720,1.0,0.4
1286,1.0,5.199999999999999
1921,1.0,5.3
1682,1.0,10.5
1155,1.0,3.3
1092,1.0,1.2999999999999998
1337,1.0,4.199999999999999
